,size (Mb),write time (s),read time (s)
154,17.739486694335938,0.02299809455871582,0.010999202728271484
155,17.853927612304688,0.02190375328063965,0.012997865676879883
156,17.968368530273438,0.020995616912841797,0.014000892639160156
157,18.082809448242188,0.02199840545654297,0.011978387832641602
158,18.197250366210938,0.03299832344055176,0.010999441146850586
159,18.311691284179688,0.022995948791503906,0.013999700546264648
160,18.426132202148438,0.03300189971923828,0.007996559143066406
161,18.540573120117188,0.02699875831604004,0.014002323150634766
162,18.655014038085938,0.021999597549438477,0.01399683952331543
163,18.769454956054688,0.020998477935791016,0.013998746871948242
164,18.883895874023438,0.026024580001831055,0.007997989654541016
165,18.998336791992188,0.026996135711669922,0.01401209831237793
166,19.112777709960938,0.02099776268005371,0.014001131057739258
167,19.227218627929688,0.027997970581054688,0.012998104095458984
168,19.341659545898438,0.02199840545654297,0.016999244689941406
169,19.456100463867188,0.026999711990356445,0.013032197952270508
170,19.570541381835938,0.022997140884399414,0.014000177383422852
171,19.684982299804688,0.024999618530273438,0.008980274200439453
172,19.799423217773438,0.02399611473083496,0.014001131057739258
173,19.913864135742188,0.0359952449798584,0.014999151229858398
174,20.028305053710938,0.026004314422607422,0.008996248245239258
175,20.142745971679688,0.02593064308166504,0.014003753662109375
176,20.257186889648438,0.024036169052124023,0.009932279586791992
177,20.371627807617188,0.02798938751220703,0.014002323150634766
178,20.486068725585938,0.027077913284301758,0.008996248245239258
179,20.600509643554688,0.02899789810180664,0.015001535415649414
180,20.714950561523438,0.02799844741821289,0.013004064559936523
181,20.829391479492188,0.021997928619384766,0.0099945068359375
182,20.943832397460938,0.027999162673950195,0.013004302978515625
183,21.058273315429688,0.022996187210083008,0.01500082015991211
184,21.172714233398438,0.02899932861328125,0.015004634857177734
185,21.287155151367188,0.02599930763244629,0.00999903678894043
186,21.401596069335938,0.032994985580444336,0.014999151229858398
187,21.516036987304688,0.02800130844116211,0.014003515243530273
188,21.630477905273438,0.0280001163482666,0.012066841125488281
189,21.744918823242188,0.023995637893676758,0.014999151229858398
190,21.859359741210938,0.028998374938964844,0.01600050926208496
191,21.973800659179688,0.029000043869018555,0.012046575546264648
192,22.088241577148438,0.024997234344482422,0.010996103286743164
193,22.202682495117188,0.028034210205078125,0.01208043098449707
194,22.317123413085938,0.02399897575378418,0.02099895477294922
195,22.431564331054688,0.029998064041137695,0.016004562377929688
196,22.546005249023438,0.03000354766845703,0.01599407196044922
197,22.660446166992188,0.06800293922424316,0.01699972152709961
198,22.774887084960938,0.026996612548828125,0.014001607894897461
199,22.889328002929688,0.028997182846069336,0.01403355598449707
200,23.003768920898438,0.026000022888183594,0.014036178588867188
201,23.118209838867188,0.028994321823120117,0.014997482299804688
202,23.232650756835938,0.0319979190826416,0.0149993896484375
203,23.347091674804688,0.030999183654785156,0.012997150421142578
204,23.461532592773438,0.02699875831604004,0.012950658798217773
205,23.575973510742188,0.02497577667236328,0.01698136329650879
206,23.690414428710938,0.025998353958129883,0.014000415802001953
207,23.804855346679688,0.02699756622314453,0.016000032424926758
208,23.919296264648438,0.027945756912231445,0.0149993896484375
209,24.033737182617188,0.030999183654785156,0.01600503921508789
210,24.148178100585938,0.029997825622558594,0.01500558853149414
211,24.262619018554688,0.029019594192504883,0.012999773025512695
212,24.377059936523438,0.0280001163482666,0.012995004653930664
213,24.491500854492188,0.03099846839904785,0.013002395629882812
214,24.605941772460938,0.03099989891052246,0.01600027084350586
215,24.720382690429688,0.02699446678161621,0.01600027084350586
216,24.834823608398438,0.0299985408782959,0.01899862289428711
217,24.949264526367188,0.030997753143310547,0.020992279052734375
218,25.063705444335938,0.0319981575012207,0.017993450164794922
219,25.178146362304688,0.03203988075256348,0.016997814178466797
220,25.292587280273438,0.04599428176879883,0.015998125076293945
221,25.407028198242188,0.03099822998046875,0.015999317169189453
222,25.521469116210938,0.032990217208862305,0.016986846923828125
223,25.635910034179688,0.02996969223022461,0.020006895065307617
224,25.750350952148438,0.03399968147277832,0.0169827938079834
225,25.864791870117188,0.0319976806640625,0.017001628875732422
226,25.979232788085938,0.032996416091918945,0.015989065170288086
227,26.093673706054688,0.032997846603393555,0.020003318786621094
228,26.208114624023438,0.032999515533447266,0.01799798011779785
229,26.322555541992188,0.032996416091918945,0.021991729736328125
230,26.436996459960938,0.04000973701477051,0.022952795028686523
231,26.551437377929688,0.03600358963012695,0.017998933792114258
232,26.665878295898438,0.03299832344055176,0.01700115203857422
233,26.780319213867188,0.02999591827392578,0.01600027084350586
234,26.894760131835938,0.02999734878540039,0.01499319076538086
235,27.009201049804688,0.031051158905029297,0.013999223709106445
236,27.123641967773438,0.03499960899353027,0.022004365921020508
237,27.238082885742188,0.032004594802856445,0.012956380844116211
238,27.352523803710938,0.029998064041137695,0.014999151229858398
239,27.466964721679688,0.03205990791320801,0.016010046005249023
240,27.581405639648438,0.031047344207763672,0.054001569747924805
241,27.695846557617188,0.03600597381591797,0.01400136947631836
242,27.810287475585938,0.031998634338378906,0.01599860191345215
243,27.924728393554688,0.03300356864929199,0.01600027084350586
244,28.039169311523438,0.03399801254272461,0.0189971923828125
245,28.153610229492188,0.0359950065612793,0.01800084114074707
246,28.268051147460938,0.042998552322387695,0.015997648239135742
247,28.382492065429688,0.03199648857116699,0.016999483108520508
248,28.496932983398438,0.03099679946899414,0.016999483108520508
249,28.611373901367188,0.03500223159790039,0.01604151725769043
250,28.725814819335938,0.03499436378479004,0.016997575759887695
251,28.840255737304688,0.0390775203704834,0.025005817413330078
252,28.954696655273438,0.03299832344055176,0.01799917221069336
253,29.069137573242188,0.03509187698364258,0.016001462936401367
254,29.183578491210938,0.03702425956726074,0.019000768661499023
255,29.298019409179688,0.04702639579772949,0.01599717140197754
256,29.412460327148438,0.04599809646606445,0.01899862289428711
257,29.526901245117188,0.03499650955200195,0.018987417221069336
258,29.641342163085938,0.0319979190826416,0.016998767852783203
259,29.755783081054688,0.03299832344055176,0.017999887466430664
260,29.870223999023438,0.0490107536315918,0.020012378692626953
261,29.984664916992188,0.04800105094909668,0.021003007888793945
262,30.099105834960938,0.03399825096130371,0.016997337341308594
263,30.213546752929688,0.03699827194213867,0.015997648239135742
264,30.327987670898438,0.03603219985961914,0.0169980525970459
265,30.442428588867188,0.03399538993835449,0.016997814178466797
266,30.556869506835938,0.03399825096130371,0.01600193977355957
267,30.671310424804688,0.03398609161376953,0.02100205421447754
268,30.785751342773438,0.03999638557434082,0.0200345516204834
269,30.900192260742188,0.035997629165649414,0.018999814987182617
270,31.014633178710938,0.039992332458496094,0.01800084114074707
271,31.129074096679688,0.047989606857299805,0.01799631118774414
272,31.243515014648438,0.033998727798461914,0.017998218536376953
273,31.357955932617188,0.03302812576293945,0.017997026443481445
274,31.472396850585938,0.0359957218170166,0.01903986930847168
275,31.586837768554688,0.03599238395690918,0.01700282096862793
276,31.701278686523438,0.03999972343444824,0.017998933792114258
277,31.815719604492188,0.034984588623046875,0.019999027252197266
278,31.930160522460938,0.036997318267822266,0.021001577377319336
279,32.04460144042969,0.035997867584228516,0.017954111099243164
280,32.15904235839844,0.03599834442138672,0.017998456954956055
281,32.27348327636719,0.04301929473876953,0.021998882293701172
282,32.38792419433594,0.034998178482055664,0.017962932586669922
283,32.50236511230469,0.03800153732299805,0.01796698570251465
284,32.61680603027344,0.03599834442138672,0.019001483917236328
285,32.73124694824219,0.0469970703125,0.018001079559326172
286,32.84568786621094,0.03499937057495117,0.01399850845336914
287,32.96012878417969,0.034978628158569336,0.01899886131286621
288,33.07456970214844,0.04910778999328613,0.016054391860961914
289,33.18901062011719,0.0379490852355957,0.018029451370239258
290,33.30345153808594,0.039000749588012695,0.017996788024902344
291,33.41789245605469,0.03900504112243652,0.020993709564208984
292,33.53233337402344,0.04199790954589844,0.020998001098632812
293,33.64677429199219,0.05500006675720215,0.023001432418823242
294,33.76121520996094,0.04498147964477539,0.023005962371826172
295,33.87565612792969,0.034998416900634766,0.02000117301940918
296,33.99009704589844,0.037998199462890625,0.018000125885009766
297,34.10453796386719,0.05399513244628906,0.023001432418823242
298,34.21897888183594,0.04006361961364746,0.03301072120666504
299,34.33341979980469,0.040001869201660156,0.018004894256591797
300,34.44786071777344,0.040943145751953125,0.018999099731445312
301,34.56230163574219,0.03997993469238281,0.022001028060913086
302,34.67674255371094,0.05899405479431152,0.02702784538269043
303,34.79118347167969,0.03699946403503418,0.0279996395111084
304,34.90562438964844,0.044999122619628906,0.024985790252685547
305,35.02006530761719,0.03899741172790527,0.020001888275146484
306,35.13450622558594,0.038993120193481445,0.018998384475708008
307,35.24894714355469,0.04401278495788574,0.01899862289428711
308,35.36338806152344,0.0370020866394043,0.022002696990966797
309,35.47782897949219,0.04194450378417969,0.02000141143798828
310,35.59226989746094,0.0549924373626709,0.024013757705688477
311,35.70671081542969,0.04700732231140137,0.021975278854370117
312,35.82115173339844,0.04100203514099121,0.017989158630371094
313,35.93559265136719,0.04399728775024414,0.019999027252197266
314,36.05003356933594,0.03899693489074707,0.020974159240722656
315,36.16447448730469,0.040995121002197266,0.030042409896850586
316,36.27891540527344,0.04300189018249512,0.01900005340576172
317,36.39335632324219,0.043006181716918945,0.02099895477294922
318,36.50779724121094,0.037001848220825195,0.01899862289428711
319,36.62223815917969,0.037975311279296875,0.0189974308013916
320,36.73667907714844,0.05199480056762695,0.027004718780517578
321,36.85111999511719,0.05300760269165039,0.0370028018951416
322,36.96556091308594,0.043077707290649414,0.019989728927612305
323,37.08000183105469,0.037981271743774414,0.01999974250793457
324,37.19444274902344,0.04105567932128906,0.019992351531982422
325,37.30888366699219,0.04305243492126465,0.01998758316040039
326,37.42332458496094,0.039998531341552734,0.021013975143432617
327,37.53776550292969,0.042999267578125,0.019999265670776367
328,37.65220642089844,0.0469968318939209,0.018999814987182617
329,37.76664733886719,0.039997100830078125,0.024004459381103516
330,37.88108825683594,0.05098915100097656,0.0209958553314209
331,37.99552917480469,0.05199742317199707,0.02203202247619629
332,38.10997009277344,0.04999661445617676,0.020000219345092773
333,38.22441101074219,0.04404258728027344,0.02199530601501465
334,38.33885192871094,0.04500627517700195,0.01999068260192871
335,38.45329284667969,0.0469975471496582,0.019002437591552734
336,38.56773376464844,0.04800295829772949,0.020992755889892578
337,38.68217468261719,0.04300498962402344,0.019994735717773438
338,38.79661560058594,0.04299664497375488,0.021981239318847656
339,38.91105651855469,0.05497026443481445,0.023006677627563477
340,39.02549743652344,0.059998512268066406,0.020998001098632812
341,39.13993835449219,0.04599761962890625,0.020995616912841797
342,39.25437927246094,0.0489959716796875,0.028002262115478516
343,39.36882019042969,0.05399799346923828,0.023999929428100586
344,39.48326110839844,0.05099678039550781,0.02700066566467285
345,39.59770202636719,0.05199718475341797,0.029998302459716797
346,39.71214294433594,0.06003308296203613,0.027040958404541016
347,39.82658386230469,0.04599332809448242,0.024006366729736328
348,39.94102478027344,0.048036813735961914,0.03197336196899414
349,40.05546569824219,0.049050092697143555,0.02996993064880371
350,40.16990661621094,0.04899001121520996,0.030992984771728516
351,40.28434753417969,0.04402518272399902,0.03499794006347656
352,40.39878845214844,0.04100823402404785,0.021985530853271484
353,40.51322937011719,0.04099845886230469,0.024999380111694336
354,40.62767028808594,0.04397273063659668,0.025002479553222656
355,40.74211120605469,0.04500079154968262,0.0319361686706543
356,40.85655212402344,0.04899787902832031,0.03204083442687988
357,40.97099304199219,0.04899883270263672,0.03403615951538086
358,41.08543395996094,0.054036617279052734,0.03698921203613281
359,41.19987487792969,0.04896283149719238,0.03201484680175781
360,41.31431579589844,0.05300116539001465,0.02500462532043457
361,41.42875671386719,0.05099630355834961,0.026003360748291016
362,41.54319763183594,0.0449986457824707,0.024012327194213867
363,41.65763854980469,0.046999216079711914,0.021999597549438477
364,41.77207946777344,0.04799795150756836,0.0240020751953125
365,41.88652038574219,0.06799554824829102,0.03699946403503418
366,42.00096130371094,0.057013511657714844,0.024997472763061523
367,42.11540222167969,0.0449981689453125,0.021997690200805664
368,42.22984313964844,0.0820009708404541,0.04700303077697754
369,42.34428405761719,0.04600048065185547,0.026996374130249023
370,42.45872497558594,0.04699850082397461,0.02500009536743164
371,42.57316589355469,0.044998884201049805,0.02599477767944336
372,42.68760681152344,0.055899620056152344,0.02526688575744629
373,42.80204772949219,0.05692172050476074,0.030018329620361328
374,42.91648864746094,0.046036720275878906,0.02697920799255371
375,43.03092956542969,0.06100177764892578,0.0259401798248291
376,43.14537048339844,0.058998823165893555,0.02499866485595703
377,43.25981140136719,0.050000667572021484,0.019998788833618164
378,43.37425231933594,0.04799962043762207,0.021999835968017578
379,43.48869323730469,0.04801177978515625,0.02399897575378418
380,43.60313415527344,0.04799532890319824,0.029003381729125977
381,43.71757507324219,0.052999019622802734,0.020039796829223633
382,43.83201599121094,0.04595756530761719,0.021004438400268555
383,43.94645690917969,0.047994136810302734,0.026999711990356445
384,44.06089782714844,0.04599332809448242,0.03300023078918457
385,44.17533874511719,0.049030303955078125,0.02597522735595703
386,44.28977966308594,0.049994468688964844,0.02200007438659668
387,44.40422058105469,0.04799842834472656,0.02199864387512207
388,44.51866149902344,0.049001216888427734,0.029001951217651367
389,44.63310241699219,0.04998970031738281,0.02199840545654297
390,44.74754333496094,0.0529940128326416,0.021998882293701172
391,44.86198425292969,0.0529932975769043,0.029091358184814453
392,44.97642517089844,0.05099821090698242,0.022955656051635742
393,45.09086608886719,0.05009269714355469,0.027026891708374023
394,45.20530700683594,0.05299711227416992,0.0299985408782959
395,45.31974792480469,0.050956010818481445,0.03299689292907715
396,45.43418884277344,0.05499720573425293,0.02200031280517578
397,45.54862976074219,0.047989606857299805,0.026000261306762695
398,45.66307067871094,0.06395792961120605,0.046999216079711914
399,45.77751159667969,0.06598377227783203,0.0299985408782959
400,45.89195251464844,0.05199861526489258,0.027011632919311523
401,46.00639343261719,0.05199742317199707,0.026000022888183594
402,46.12083435058594,0.05899620056152344,0.024999618530273438
403,46.23527526855469,0.05199790000915527,0.024979114532470703
404,46.34971618652344,0.0839996337890625,0.054998159408569336
405,46.46415710449219,0.0679929256439209,0.02000141143798828
406,46.57859802246094,0.057332515716552734,0.02899932861328125
407,46.69303894042969,0.0600132942199707,0.02399897575378418
408,46.80747985839844,0.05299735069274902,0.034020185470581055
409,46.92192077636719,0.05606245994567871,0.022933483123779297
410,47.03636169433594,0.048993825912475586,0.024999380111694336
411,47.15080261230469,0.05500054359436035,0.027997732162475586
412,47.26524353027344,0.05799460411071777,0.024999618530273438
413,47.37968444824219,0.05399727821350098,0.030002832412719727
414,47.49412536621094,0.06799793243408203,0.02999734878540039
415,47.60856628417969,0.06155538558959961,0.04100203514099121
416,47.72300720214844,0.048998117446899414,0.03200268745422363
417,47.83744812011719,0.05099821090698242,0.032998085021972656
418,47.95188903808594,0.0559842586517334,0.027002573013305664
419,48.06632995605469,0.05600142478942871,0.026999473571777344
420,48.18077087402344,0.05499863624572754,0.026983261108398438
421,48.29521179199219,0.05099821090698242,0.024040937423706055
422,48.40965270996094,0.06599760055541992,0.033998727798461914
423,48.52409362792969,0.05299782752990723,0.02699875831604004
424,48.63853454589844,0.05100202560424805,0.027052879333496094
425,48.75297546386719,0.06799793243408203,0.025996923446655273
426,48.86741638183594,0.0509951114654541,0.029003620147705078
427,48.98185729980469,0.08299779891967773,0.029002666473388672
428,49.09629821777344,0.055997610092163086,0.02700018882751465
429,49.21073913574219,0.05800271034240723,0.025992870330810547
430,49.32518005371094,0.05700206756591797,0.024996519088745117
431,49.43962097167969,0.06299948692321777,0.04307198524475098
432,49.55406188964844,0.06298184394836426,0.02900099754333496
433,49.66850280761719,0.05806159973144531,0.029998302459716797
434,49.78294372558594,0.05899405479431152,0.031990766525268555
435,49.89738464355469,0.06099581718444824,0.025998830795288086
436,50.01182556152344,0.05399823188781738,0.0299990177154541
437,50.12626647949219,0.05599856376647949,0.033035993576049805
438,50.24070739746094,0.0699913501739502,0.03200817108154297
439,50.35514831542969,0.059998273849487305,0.031002521514892578
440,50.46958923339844,0.0829925537109375,0.02800583839416504
441,50.58403015136719,0.09399223327636719,0.04099559783935547
442,50.69847106933594,0.055962562561035156,0.029008865356445312
443,50.81291198730469,0.051998138427734375,0.037065982818603516
444,50.92735290527344,0.05401349067687988,0.026999711990356445
445,51.04179382324219,0.056998252868652344,0.0279996395111084
446,51.15623474121094,0.0619962215423584,0.02901935577392578
447,51.27067565917969,0.0639958381652832,0.028009414672851562
448,51.38511657714844,0.057029008865356445,0.031033039093017578
449,51.49955749511719,0.0559992790222168,0.028995752334594727
450,51.61399841308594,0.07399702072143555,0.02599954605102539
451,51.72843933105469,0.05799722671508789,0.03200078010559082
452,51.84288024902344,0.060988664627075195,0.03599882125854492
453,51.95732116699219,0.061990976333618164,0.038999319076538086
454,52.07176208496094,0.061989784240722656,0.030002593994140625
455,52.18620300292969,0.05299806594848633,0.030002355575561523
456,52.30064392089844,0.05607199668884277,0.03500699996948242
457,52.41508483886719,0.057997703552246094,0.032999515533447266
458,52.52952575683594,0.059995174407958984,0.03299832344055176
459,52.64396667480469,0.05799460411071777,0.028997182846069336
460,52.75840759277344,0.061997175216674805,0.027001380920410156
461,52.87284851074219,0.05299806594848633,0.03000044822692871
462,52.98728942871094,0.059995174407958984,0.02604532241821289
463,53.10173034667969,0.06599926948547363,0.02400350570678711
464,53.21617126464844,0.058989524841308594,0.025000333786010742
465,53.33061218261719,0.06300163269042969,0.035004615783691406
466,53.44505310058594,0.06799554824829102,0.029030323028564453
467,53.55949401855469,0.06499576568603516,0.03204035758972168
468,53.67393493652344,0.05999159812927246,0.04600048065185547
469,53.78837585449219,0.06899762153625488,0.02899909019470215
470,53.90281677246094,0.05599641799926758,0.032003164291381836
471,54.01725769042969,0.06399679183959961,0.03199887275695801
472,54.13169860839844,0.0619969367980957,0.03599953651428223
473,54.24613952636719,0.060997724533081055,0.0280303955078125
474,54.36058044433594,0.06899738311767578,0.031000852584838867
475,54.47502136230469,0.0599977970123291,0.039003610610961914
476,54.58946228027344,0.06199526786804199,0.028999805450439453
477,54.70390319824219,0.0569462776184082,0.028998374938964844
478,54.81834411621094,0.05599808692932129,0.03304004669189453
479,54.93278503417969,0.09299731254577637,0.028999805450439453
480,55.04722595214844,0.05599522590637207,0.030999183654785156
481,55.16166687011719,0.06899785995483398,0.0319981575012207
482,55.27610778808594,0.06099820137023926,0.03400301933288574
483,55.39054870605469,0.06499791145324707,0.0319979190826416
484,55.50498962402344,0.0919959545135498,0.03409171104431152
485,55.61943054199219,0.056015729904174805,0.02899932861328125
486,55.73387145996094,0.055995941162109375,0.031002044677734375
487,55.84831237792969,0.06199908256530762,0.038986921310424805
488,55.96275329589844,0.05899524688720703,0.032000064849853516
489,56.07719421386719,0.06685662269592285,0.03674149513244629
490,56.19163513183594,0.06599664688110352,0.03200125694274902
491,56.30607604980469,0.05899667739868164,0.030001163482666016
492,56.42051696777344,0.07899928092956543,0.0320127010345459
493,56.53495788574219,0.0650322437286377,0.035004377365112305
494,56.64939880371094,0.06699848175048828,0.036003828048706055
